Identifiant_de_l_etablissement;Nom_etablissement;Type_etablissement;Statut_public_prive;Adresse_1;Adresse_2;Adresse_3;Code_postal;Code_commune;Nom_commune;Code_departement;Code_academie;Code_region;Ecole_maternelle;Ecole_elementaire;Voie_generale;Voie_technologique;Voie_professionnelle;Telephone;Fax;Web;Mail;Restauration;Hebergement;ULIS;Apprentissage;Segpa;Section_arts;Section_cinema;Section_theatre;Section_sport;Section_internationale;Section_europeenne;Lycee_Agricole;Lycee_militaire;Lycee_des_metiers;Post_BAC;Appartenance_Education_Prioritaire;GRETA;SIREN_SIRET;Nombre_d_eleves;Fiche_onisep;position;Type_contrat_prive;Libelle_departement;Libelle_academie;Libelle_region;coordX_origine;coordY_origine;epsg_origine;nom_circonscription;latitude;longitude;precision_localisation;date_ouverture;date_maj_ligne;etat;ministere_tutelle;multi_uai;rpi_concentre;rpi_disperse;code_nature;libelle_nature;Code_type_contrat_prive;PIAL;etablissement_mere;type_rattachement_etablissement_mere;code_circonscription;code_zone_animation_pedagogique;libelle_zone_animation_pedagogique;code_bassin_formation;libelle_bassin_formation
0930507W;Ecole maternelle Aimé Césaire;Ecole;Public;1 rue des Processions;;93130 NOISY LE SEC;93130;93053;Noisy-le-Sec;093;24;11;1;0;;;;0149426740;;;ce.0930507W@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930053000215;;;48.878416293097814, 2.455620781263762;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;660073.9;6864403.8;EPSG:2154;Circonscription d'inspection du 1er degré de Noisy le Sec;48.878416293097814;2.455620781263762;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0932428J;;;;
0930527T;Ecole maternelle Diderot;Ecole;Public;15 avenue Walwein;;93100 MONTREUIL;93100;93048;Montreuil;093;24;11;1;0;;;;0142874286;;;ce.0930527T@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930048000403;;;48.86219585458897, 2.444831231569161;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;659269.9;6862605.7;EPSG:2154;Circonscription d'inspection du 1er degré de Montreuil 1;48.86219585458897;2.444831231569161;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0931046G;;;;
0930565J;Ecole maternelle Henri Wallon;Ecole;Public;18 rue Raymond Lefèvre;;93170 BAGNOLET;93170;93006;Bagnolet;093;24;11;1;0;;;;0149936098;;;ce.0930565J@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930006800166;;;48.87215376733863, 2.425680778977324;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;657873.0;6863723.0;EPSG:2154;Circonscription d'inspection du 1er degré de Bagnolet;48.87215376733863;2.425680778977324;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0931052N;;;;
0931071J;Ecole maternelle Les Bleuets;Ecole;Public;11 avenue du 18 avril 1944;;93130 NOISY LE SEC;93130;93053;Noisy-le-Sec;093;24;11;1;0;;;;0149426734;;;ce.0931071J@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930053000066;;;48.884979792735926, 2.4580544837915927;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;660257.4;6865132.4;EPSG:2154;Circonscription d'inspection du 1er degré de Noisy le Sec;48.884979792735926;2.4580544837915927;Numéro de rue;1969-03-18;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0932428J;;;;
0931103U;Ecole primaire privée Saint Joseph La Salle;Ecole;Privé;12 avenue du 8 Mai 1945;;93500 PANTIN;93500;93055;Pantin;093;24;11;1;1;;;;0148458560;;;ce.0931103U@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;78558906000033;;;48.89148490542102, 2.4138367640629395;CONTRAT D'ASSOCIATION TOUTES CLASSES;Seine-Saint-Denis;Créteil;Ile-de-France;657020.2;6865878.9;EPSG:2154;Circonscription d'inspection du 1er degré de Pantin;48.89148490542102;2.4138367640629395;Numéro de rue;1968-12-18;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;30;;;;0931044E;;;;
0931131Z;Ecole primaire privée Saint Benoit de l'Europe;Ecole;Privé;39 rue Malmaison;;93172 BAGNOLET CEDEX;93172;93006;Bagnolet;093;24;11;1;1;;;;0143621180;;;ce.0931131Z@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;39446270900020;;;48.86861747790706, 2.419876937295894;CONTRAT D'ASSOCIATION TOUTES CLASSES;Seine-Saint-Denis;Créteil;Ile-de-France;657444.4;6863332.9;EPSG:2154;Circonscription d'inspection du 1er degré de Bagnolet;48.86861747790706;2.419876937295894;Numéro de rue;1968-12-18;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;30;;;;0931052N;;;;
0931288V;Ecole élémentaire Boissière;Ecole;Public;164 boulevard Aristide Briand;;93100 MONTREUIL;93100;93048;Montreuil;093;24;11;0;1;;;;0171892706;;;ce.0931288V@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930048000098;;;48.87425440065413, 2.4546744664431026;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;660001.3;6863941.5;EPSG:2154;Circonscription d'inspection du 1er degré de Montreuil 1;48.87425440065413;2.4546744664431026;Numéro de rue;1970-05-08;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0931046G;;;;
0931416J;Ecole maternelle Arthur Rimbaud;Ecole;Public;20 rue Arthur Rimbaud;;93130 NOISY LE SEC;93130;93053;Noisy-le-Sec;093;24;11;1;0;;;;0149426744;;;ce.0931416J@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930053000231;;;48.886052977890216, 2.46733957426117;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;660939.1;6865247.1;EPSG:2154;Circonscription d'inspection du 1er degré de Noisy le Sec;48.886052977890216;2.46733957426117;Numéro de rue;1971-05-24;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0932428J;;;;
0931522Z;Ecole élémentaire Victor Hugo;Ecole;Public;125 boulevard Victor Hugo;;93400 ST OUEN SUR SEINE;93400;93070;Saint-Ouen-sur-Seine;093;24;11;0;1;;;;0149189160;;;ce.0931522Z@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930070400133;;;48.90567028606675, 2.3239867881333827;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;650445.7;6867508.9;EPSG:2154;Circonscription d'inspection du 1er degré de Saint Ouen-Ile Saint Denis;48.90567028606675;2.3239867881333827;Numéro de rue;1973-05-15;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0931035V;;;;
0931577J;Ecole élémentaire Jean-Jacques Rousseau;Ecole;Public;Rue du Chemin Vert;;93000 BOBIGNY;93000;93008;Bobigny;093;24;11;0;1;;;;0148310004;;;ce.0931577J@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930008400262;;;48.90490464187145, 2.4473646596185694;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;659489.0;6867353.4;EPSG:2154;Circonscription d'inspection du 1er degré de Bobigny 1;48.90490464187145;2.4473646596185694;Rue;1975-04-30;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0931856M;;;;
0931641D;Ecole maternelle Eugénie Cotton;Ecole;Public;23 bis rue Auger;;93500 PANTIN;93500;93055;Pantin;093;24;11;1;0;;;;0149154055;;;ce.0931641D@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930055500048;;;48.89232213483307, 2.3996704832533022;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;655982.2;6865979.8;EPSG:2154;Circonscription d'inspection du 1er degré de Pantin;48.89232213483307;2.3996704832533022;Numéro de rue;1976-10-11;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0931044E;;;;
0931716K;Ecole maternelle Les Bruyères;Ecole;Public;46 rue de Paris;;93260 LES LILAS;93260;93045;Les Lilas;093;24;11;1;0;;;;0149884820;;;ce.0931716K@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930045600072;;;48.878404980915505, 2.4121500789827808;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;656885.7;6864425.4;EPSG:2154;Circonscription d'inspection du 1er degré de Romainville-Les Lilas-Pré-St-Gervais;48.878404980915505;2.4121500789827808;Numéro de rue;1977-03-31;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0931047H;;;;
0932051Z;Ecole primaire Jules Vallès;Ecole;Public;10 rue des Bons Enfants;;93400 ST OUEN SUR SEINE;93400;93070;Saint-Ouen-sur-Seine;093;24;11;1;1;;;;0149211380;;;ce.0932051Z@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930070400216;;;48.90369089130137, 2.3357197785102564;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;651303.9;6867281.5;EPSG:2154;Circonscription d'inspection du 1er degré de Saint Ouen-Ile Saint Denis;48.90369089130137;2.3357197785102564;Numéro de rue;1991-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0931035V;;;;
0932768D;Ecole primaire Simone Veil;Ecole;Public;161 rue de Paris;;93000 BOBIGNY;93000;93008;Bobigny;093;24;11;1;1;;;;;;;ce.0932768D@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21930008400585;;;48.90154602182104, 2.457656943922883;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;660240.9;6866974.7;EPSG:2154;Circonscription d'inspection du 1er degré de Bobigny 1;48.90154602182104;2.457656943922883;Numéro de rue;2020-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0931856M;;;;
0932819J;Ecole élémentaire Francoise Dolto;Ecole;Public;1 parvis Samuel Paty;;93110 ROSNY SOUS BOIS;93110;93064;Rosny-sous-Bois;093;24;11;0;1;;;;;;;ce.0932819J@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930064700357;;;48.87984704456555, 2.471459533082065;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;661236.6;6864555.0;EPSG:2154;Circonscription d'inspection du 1er degré de Rosny-sous-Bois;48.87984704456555;2.471459533082065;Numéro de rue;2022-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0931045F;;;;
0932873T;Ecole maternelle Alice Guy;Ecole;Public;9 rue JEAN RENOIR;;93130 NOISY LE SEC;93130;93053;Noisy-le-Sec;093;24;11;1;0;;;;;;;ce.0932873T@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21930053000348;;;48.90255583438822, 2.4646293548265903;SANS OBJET;Seine-Saint-Denis;Créteil;Ile-de-France;660752.8;6867083.5;EPSG:2154;Circonscription d'inspection du 1er degré de Noisy le Sec;48.90255583438822;2.4646293548265903;Numéro de rue;2023-09-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0932428J;;;;
0940151D;Ecole élémentaire Charles Péguy;Ecole;Public;3 bis rue de Verdun;;94270 LE KREMLIN BICETRE;94270;94043;Le Kremlin-Bicêtre;094;24;11;0;1;;;;0146726677;;;ce.0940151D@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940043900119;;;48.80806612623121, 2.357414487326143;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;652807.7;6856635.7;EPSG:2154;Circonscription d'inspection du 1er degré d'Arcueil;48.80806612623121;2.357414487326143;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0940928Y;;;;
0940163S;Ecole élémentaire Montesquieu;Ecole;Public;57 rue Charles Fourier;;94400 VITRY SUR SEINE;94400;94081;Vitry-sur-Seine;094;24;11;0;1;;;;0155530011;;;ce.0940163S@ac-creteil.fr;1;0;1;;;;;;;;;;;;;;;21940081900245;;;48.80250879297643, 2.4052012875918023;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;656312.5;6855990.3;EPSG:2154;Circonscription d'inspection du 1er degré de Vitry-sur-Seine 2;48.80250879297643;2.4052012875918023;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0941461C;;;;
0940202J;Ecole élémentaire Dulcie September;Ecole;Public;5 allée Chanteclair;;94200 IVRY SUR SEINE;94200;94041;Ivry-sur-Seine;094;24;11;0;1;;;;0156207132;;;ce.0940202J@ac-creteil.fr;1;0;1;;;;;;;;;;;;;REP;;21940041300239;;;48.81985671518672, 2.3906782532481556;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;655260.7;6857927.3;EPSG:2154;Circonscription d'inspection du 1er degré d'Ivry-sur-Seine;48.81985671518672;2.3906782532481556;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;0940202J;;;0940930A;;;;
0940215Y;Ecole élémentaire Roland Vernaudon;Ecole;Public;3 avenue Lamartine;;94300 VINCENNES;94300;94080;Vincennes;094;24;11;0;1;;;;0148085949;;;ce.0940215Y@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940080100144;;;48.84707914597153, 2.4345419499725316;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;658503.0;6860930.2;EPSG:2154;Circonscription d'inspection du 1er degré de Vincennes;48.84707914597153;2.4345419499725316;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0940935F;;;;
0940222F;Ecole élémentaire Gravelle;Ecole;Public;2 place Montgolfier;;94410 ST MAURICE;94410;94069;Saint-Maurice;094;24;11;0;1;;;;0149764700;;;ce.0940222F@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940069400051;;;48.815264714175804, 2.4591630682111836;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;660285.6;6857380.1;EPSG:2154;Circonscription d'inspection du 1er degré de Maisons-Alfort;48.815264714175804;2.4591630682111836;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0941537K;;;;
0940260X;Ecole élémentaire Victor Hugo;Ecole;Public;28 rue Jules Guesde;;94140 ALFORTVILLE;94140;94002;Alfortville;094;24;11;0;1;;;;0178682292;;;ce.0940260X@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940002500124;;;48.80471134906612, 2.4165057725103716;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;657144.6;6856229.0;EPSG:2154;Circonscription d'inspection du 1er degré d'Alfortville;48.80471134906612;2.4165057725103716;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0940934E;;;;
0940417T;Ecole maternelle Conflans;Ecole;Public;26 rue de Conflans;;94220 CHARENTON LE PONT;94220;94018;Charenton-le-Pont;094;24;11;1;0;;;;0146766730;;;ce.0940417T@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940018100075;;;48.82265461658739, 2.410036881248819;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;656684.4;6858227.6;EPSG:2154;Circonscription d'inspection du 1er degré d'Alfortville;48.82265461658739;2.410036881248819;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0940934E;;;;
0940430G;Ecole maternelle Victor Hugo;Ecole;Public;39 rue des Ecoles;;94140 ALFORTVILLE;94140;94002;Alfortville;094;24;11;1;0;;;;0143756358;;;ce.0940430G@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940002500108;;;48.80425796210948, 2.4174081091396;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;657210.5;6856178.1;EPSG:2154;Circonscription d'inspection du 1er degré d'Alfortville;48.80425796210948;2.4174081091396;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0940934E;;;;
0940453G;Ecole maternelle Makarenko;Ecole;Public;2 rue Jean Perrin;;94200 IVRY SUR SEINE;94200;94041;Ivry-sur-Seine;094;24;11;1;0;;;;0149602606;;;ce.0940453G@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940041300122;;;48.811856912847134, 2.376756514245487;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;654231.5;6857045.8;EPSG:2154;Circonscription d'inspection du 1er degré d'Ivry-sur-Seine;48.811856912847134;2.376756514245487;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;0940771C;;;0940930A;;;;
0940466W;Ecole maternelle Roland Vernaudon;Ecole;Public;5 avenue Lamartine;;94300 VINCENNES;94300;94080;Vincennes;094;24;11;1;0;;;;0143283300;;;ce.0940466W@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940080100151;;;48.84711380441038, 2.4338834032087533;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;658454.7;6860934.4;EPSG:2154;Circonscription d'inspection du 1er degré de Vincennes;48.84711380441038;2.4338834032087533;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0940935F;;;;
0940494B;Ecole maternelle Valmy;Ecole;Public;2 rue de Valmy;;94220 CHARENTON LE PONT;94220;94018;Charenton-le-Pont;094;24;11;1;0;;;;0146766602;;;ce.0940494B@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940018100117;;;48.82663332453272, 2.4018666896453555;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;656087.9;6858674.5;EPSG:2154;Circonscription d'inspection du 1er degré d'Alfortville;48.82663332453272;2.4018666896453555;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0940934E;;;;
0940503L;Ecole maternelle Les Buttes;Ecole;Public;45 avenue Sainte Marie;;94000 CRETEIL;94000;94028;Créteil;094;24;11;1;0;;;;0145172282;;;ce.0940503L@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940028000265;;;48.79992028734445, 2.4609368266502356;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;660404.2;6855673.1;EPSG:2154;Circonscription d'inspection du 1er degré de Créteil 2;48.79992028734445;2.4609368266502356;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0941330K;;;;
0940545G;Ecole maternelle Saint Exupéry;Ecole;Public;7 rue de Lorraine;;94700 MAISONS ALFORT;94700;94046;Maisons-Alfort;094;24;11;1;0;;;;0145183342;;;ce.0940545G@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940046200178;;;48.813713121983994, 2.43501133223056;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;658510.9;6857220.0;EPSG:2154;Circonscription d'inspection du 1er degré de Maisons-Alfort;48.813713121983994;2.43501133223056;Numéro de rue;1965-05-01;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0941537K;;;;
0940763U;Ecole maternelle Jacques Solomon;Ecole;Public;25 rue Gagnée;;94200 IVRY SUR SEINE;94200;94041;Ivry-sur-Seine;094;24;11;1;0;;;;0149602619;;;ce.0940763U@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940041300072;;;48.802718843332265, 2.381550691677605;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;654575.6;6856027.0;EPSG:2154;Circonscription d'inspection du 1er degré d'Ivry-sur-Seine;48.802718843332265;2.381550691677605;Numéro de rue;1967-10-09;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0940930A;;;;
0940975Z;Ecole primaire privée Saint Joseph;Ecole;Privé;9 rue Victor Hugo;;94250 GENTILLY;94250;94037;Gentilly;094;24;11;1;1;;;;0145466238;;;ce.0940975Z@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;33504323800013;;;48.81398064370755, 2.351611080861533;CONTRAT D'ASSOCIATION TOUTES CLASSES;Val-de-Marne;Créteil;Ile-de-France;652386.9;6857296.8;EPSG:2154;Circonscription d'inspection du 1er degré d'Arcueil;48.81398064370755;2.351611080861533;Numéro de rue;1969-02-15;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;30;;;;0940928Y;;;;
0941010M;Ecole primaire privée Saint Joseph;Ecole;Privé;13 rue Daumesnil;;94300 VINCENNES;94300;94080;Vincennes;094;24;11;1;1;;;;0143280534;;;ce.0941010M@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;78580751200013;;;48.85040723998804, 2.4367448479560267;CONTRAT D'ASSOCIATION TOUTES CLASSES;Val-de-Marne;Créteil;Ile-de-France;658667.3;6861299.1;EPSG:2154;Circonscription d'inspection du 1er degré de Vincennes;48.85040723998804;2.4367448479560267;Numéro de rue;1969-02-15;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;30;;;;0940935F;;;;
0941056M;Ecole élémentaire Henri Wallon;Ecole;Public;29 rue Sacco et Vanzetti;;94800 VILLEJUIF;94800;94076;Villejuif;094;24;11;0;1;;;;0146773880;;;ce.0941056M@ac-creteil.fr;1;0;1;;;;;;;;;;;;;;;21940076900317;;;48.803532470489124, 2.3613071706385393;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;653089.5;6856129.3;EPSG:2154;Circonscription d'inspection du 1er degré de Villejuif;48.803532470489124;2.3613071706385393;Numéro de rue;1969-07-15;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0940920P;;;;
0941259H;Ecole élémentaire Gustave Courbet;Ecole;Public;8 rue du Président Allende;;94250 GENTILLY;94250;94037;Gentilly;094;24;11;0;1;;;;0149865352;;;ce.0941259H@ac-creteil.fr;1;0;0;;;;;;;;;;;;;REP;;21940037100072;;;48.81204137009444, 2.347277537448059;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;652066.9;6857083.8;EPSG:2154;Circonscription d'inspection du 1er degré d'Arcueil;48.81204137009444;2.347277537448059;Numéro de rue;1971-05-28;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0940928Y;;;;
0941266R;Ecole élémentaire les Planètes;Ecole;Public;9 rue de Marne;;94700 MAISONS ALFORT;94700;94046;Maisons-Alfort;094;24;11;0;1;;;;0156721750;;;ce.0941266R@ac-creteil.fr;1;0;1;;;;;;;;;;;;;;;21940046200186;;;48.806533104142105, 2.459662094252018;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;660315.6;6856409.0;EPSG:2154;Circonscription d'inspection du 1er degré de Maisons-Alfort;48.806533104142105;2.459662094252018;Numéro de rue;1971-05-28;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0941537K;;;;
0941320Z;Ecole élémentaire Jules Ferry;Ecole;Public;64 rue Roublot;;94120 FONTENAY SOUS BOIS;94120;94033;Fontenay-sous-Bois;094;24;11;0;1;;;;0171335772;;;ce.0941320Z@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940033000227;;;48.85058748682446, 2.4600406680792464;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;660376.9;6861307.2;EPSG:2154;Circonscription d'inspection du 1er degré de Fontenay-sous-Bois;48.85058748682446;2.4600406680792464;Numéro de rue;1972-05-31;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0940931B;;;;
0941376K;Ecole élémentaire Valmy;Ecole;Public;1 rue de Valmy;;94220 CHARENTON LE PONT;94220;94018;Charenton-le-Pont;094;24;11;0;1;;;;0146766608;;;ce.0941376K@ac-creteil.fr;1;0;1;;;;;;;;;;;;;;;21940018100109;;;48.82678098999621, 2.40190041127447;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;656090.5;6858690.9;EPSG:2154;Circonscription d'inspection du 1er degré d'Alfortville;48.82678098999621;2.40190041127447;Numéro de rue;1973-06-18;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0940934E;;;;
0941381R;Ecole élémentaire Henri Barbusse;Ecole;Public;4 rue du Docteur Ténine;;94250 GENTILLY;94250;94037;Gentilly;094;24;11;0;1;;;;0147405814;;;ce.0941381R@ac-creteil.fr;1;0;1;;;;;;;;;;;;;REP;;21940037100148;;;48.815136050327375, 2.3477522181027344;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;652104.6;6857427.6;EPSG:2154;Circonscription d'inspection du 1er degré d'Arcueil;48.815136050327375;2.3477522181027344;Numéro de rue;1973-06-18;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;151;ECOLE DE NIVEAU ELEMENTAIRE;99;;;;0940928Y;;;;
0941398J;Ecole maternelle Alphonse Daudet;Ecole;Public;4 rue du Général Koenig;;94700 MAISONS ALFORT;94700;94046;Maisons-Alfort;094;24;11;1;0;;;;0149779711;;;ce.0941398J@ac-creteil.fr;1;0;0;;;;;;;;;;;;;;;21940046200137;;;48.80293870792384, 2.440405282596619;SANS OBJET;Val-de-Marne;Créteil;Ile-de-France;658898.5;6856019.2;EPSG:2154;Circonscription d'inspection du 1er degré de Maisons-Alfort;48.80293870792384;2.440405282596619;Numéro de rue;1973-09-26;2025-07-22;OUVERT;MINISTERE DE L'EDUCATION NATIONALE;0;0;;101;ECOLE MATERNELLE;99;;;;0941537K;;;;
