HOUSE,STREET,POSTAL_CODE,PID,ZONE_CODE,LONGITUDE,LATITUDE
13866,100 Ave,V3T 1J6,9314598,RF,-122.8379804,49.18408445
13866,108 Ave,V3T 2K8,11442221,RF,-122.8378168,49.19868863
13866,Cowan Rd,V3R 1X1,5093015,RF,-122.8378446,49.20042916
13866,Hansen Rd,V3R 5M3,9683208,RF,-122.8379374,49.2051611
13866,Laurel Dr,V3T 1A9,5580463,RF-G,-122.8386342,49.17861112
13868,104 Ave,V3T 1W9,26184371,CHI,-122.8384916,49.19128677
13868,Brentwood Cr,V3R 5L9,9261567,RF,-122.8374272,49.20247476
13868,Selkirk Dr,V3R 5L4,10275452,RF,-122.8378723,49.20121585
13869,108 Ave,V3T 2K9,5093040,RF,-122.8378136,49.19903528
13869,Brentwood Cr,V3R 5M1,9261061,RF,-122.8370078,49.20264428
13870,Laurel Dr,V3T 1A9,5580552,RF-G,-122.8384703,49.17862321
13871,Laurel Dr,V3T 1A8,16385969,RM-45,-122.8383628,49.17902614
13873,Grosvenor Rd,V3R 5G2,9383093,RF,-122.8377333,49.20332804
13874,Hansen Rd,V3R 5M3,6784861,RF,-122.837757,49.205017
13874,Laurel Dr,V3T 1A9,445487,RF-G,-122.8382914,49.17862457
13875,108 Ave,V3T 2K9,8999881,RMS-1,-122.837516,49.19904115
13875,Cowan Rd,V3R 1X3,1501062,RF,-122.8377711,49.20081271
13875,Selkirk Dr,V3R 5L3,5186633,RF,-122.8372675,49.20124504
13876,100 Ave,V3T 1J6,8955867,RF,-122.8377641,49.18408198
13878,108 Ave,V3T 2K8,11442263,RF,-122.8375249,49.19868344
13878,Brentwood Cr,V3R 5L9,9261648,RF,-122.8372595,49.20233699
13878,Laurel Dr,V3T 1A9,441163,RF-G,-122.8381327,49.1786078
13878,Selkirk Dr,V3R 5L4,10275509,RF,-122.8376065,49.20105698
13879,Brentwood Cr,V3R 5M1,9261087,RF,-122.8368536,49.20252271
13880,Grosvenor Rd,V3R 5G1,9261028,RF,-122.8372684,49.20317149
13881,100 Ave,V3T 1J4,1682831,RF,-122.8376205,49.18438789
13882,Hansen Rd,V3R 5M3,9510915,RF,-122.8375779,49.20487391
13882,Laurel Dr,V3T 1A9,5580587,RF-G,-122.8380043,49.1785531
13883,Grosvenor Rd,V3R 5G2,9276602,RF,-122.8375324,49.20349776
13884,100 Ave,V3T 1J6,8717460,RF,-122.8374717,49.18407851
13885,Selkirk Dr,V3R 5L3,5186641,RF,-122.8371083,49.20111798
13886,108 Ave,V3T 2K8,1744135,RF,-122.8372148,49.19869256
13886,Grosvenor Rd,V3R 5G1,10926933,RF,-122.8370547,49.20328615
13886,Laurel Dr,V3T 1A9,5580595,RF-G,-122.8378559,49.17849847
13887,108 Ave,V3T 2K9,11038411,RMS-1,-122.8371725,49.19903446
13888,Brentwood Cr,V3R 5L9,9261711,RF,-122.8370948,49.20220551
13889,Brentwood Cr,V3R 5M1,9261109,RF,-122.8367043,49.2024043
13890,104 Ave,V3T 1W9,720135,C-8,-122.8372012,49.19135352
13890,Hansen Rd,V3R 5M3,9740872,RF,-122.8373736,49.20471071
13890,Laurel Dr,V3T 1A9,938548,RF-G,-122.837725,49.17844369
13891,Grosvenor Rd,V3R 5G2,9276599,RF,-122.8373059,49.20361932
13894,Hansen Rd,V3R 5M3,806935,RF,-122.837127,49.20451445
13894,Laurel Dr,V3T 1A9,575186,RF-G,-122.8375766,49.17839058
13896,100 Ave,V3T 1J6,7612681,RF,-122.8371828,49.18407504
13896,Grosvenor Rd,V3R 5G1,2694620,RF,-122.8368411,49.20340062
13897,100 Ave,V3T 1J4,1841114,RF,-122.8373313,49.18438253
13898,Brentwood Cr,V3R 5L9,9803785,RF,-122.8369317,49.20207539
13898,Laurel Dr,V3T 1A9,2180014,RF-G,-122.8374356,49.17833425
13899,Grosvenor Rd,V3R 5G2,11132647,RF,-122.8371117,49.20372348
13900,100 Ave,V3T 1J6,26420392,RF,-122.8364391,49.18399602
13902,Grosvenor Rd,V3R 5G1,10926976,RF,-122.8366274,49.20351519
13902,Laurel Dr,V3T 1A9,689696,RF-G,-122.8372996,49.17828449
13903,100 Ave,V3T 1J4,10470476,RF,-122.8370722,49.18437964
13903,109 Ave,V3R 1X4,9932275,RF,-122.8368811,49.20091014
13903,Grosvenor Rd,V3R 5G2,11132795,RF,-122.8368997,49.20383724
13905,108 Ave,V3T 2L1,10610227,PA-1,-122.8366559,49.19903373
13906,100 Ave,V3T 1J6,10060898,RF,-122.8367986,49.18403418
13906,Laurel Dr,V3T 1A9,458465,RF-G,-122.8371612,49.17823311
13908,Hansen Rd,V3R 5M3,9740864,RF,-122.836915,49.20434504
13910,Laurel Dr,V3T 1A9,566870,RF-G,-122.8370203,49.17817831
13912,104 Ave,V3T 1X2,9288473,C-8,-122.8367592,49.19136412
13912,109 Ave,V3R 1X1,11750596,RF,-122.8366896,49.20058738
13915,100 Ave,V3T 1J4,10470468,RF,-122.836817,49.18437676
13915,109 Ave,V3R 1X4,9932291,RF,-122.836511,49.20091366
13915,Fraser Hwy,V3T 4E6,28963245,CD,-122.8371346,49.18235037
13916,Grosvenor Rd,V3R 5G1,23653272,CD,-122.8363483,49.20368516
13920,109 Ave,V3R 1X1,11750588,RF,-122.8364708,49.20058752
13921,108 Ave,V3T 2L1,9757384,RF,-122.8361745,49.19903313
13922,101 Ave,V3T 0H4,28143132,CD,-122.8362586,49.18577846
13922,104 Ave,V3T 1X2,9288546,C-8,-122.8365118,49.19134235
13925,Antrim Rd,V3R 5H4,2325721,RF,-122.8362495,49.20264167
13926,100 Ave,V3T 1J6,819255,RF,-122.8362632,49.18402843
13927,104 Ave,V3T 1X1,9652094,C-35,-122.8361404,49.19168327
13928,Brentwood Cr,V3R 5L9,9803793,RF,-122.8367636,49.20194112
13929,101 Ave,V3T 5R9,17171385,RM-45,-122.8362446,49.18619053
13931,102 Ave,V3T 1P2,11425709,RF,-122.8361787,49.18788316
13932,104 Ave,V3T 1X2,11126361,C-35,-122.836163,49.19133581
13932,110 Ave,V3R 1Y9,9803718,RF,-122.8360039,49.20239242
13934,Brentwood Cr,V3R 5L9,9803815,RF,-122.8366095,49.20181802
13935,Antrim Rd,V3R 5H4,10927221,RF,-122.8360361,49.20275624
13937,108 Ave,V3T 2L1,9757350,RF,-122.8358999,49.19903274
13938,100 Ave,V3T 1J6,819221,RF,-122.8359784,49.18402219
13939,102 Ave,V3T 1P2,11430435,RF,-122.8359615,49.18788537
13939,104 Ave,V3T 1X1,4882318,C-35,-122.8357593,49.19167679
13942,Brentwood Cr,V3R 5L9,9803874,RF,-122.8364482,49.20168943
13942,Laurel Dr,V3T 1A9,10486364,RF,-122.8362728,49.17788121
13943,96 Ave,V3V 1Z5,4947827,RF,-122.8362655,49.17715924
13943,Antrim Rd,V3R 5H4,2179199,RF,-122.8358226,49.20287089
13950,Brentwood Cr,V3R 5L9,2343355,RF,-122.836287,49.20156074
13951,100 Ave,V3T 1J4,28143141,RF,-122.836073,49.18443255
13951,104 Ave,V3T 1X1,4921755,C-35,-122.8352925,49.19167072
13952,Laurel Dr,V3T 1A9,10486356,RF,-122.8359293,49.17775056
13953,96 Ave,V3V 1Z5,10486330,RF,-122.8359761,49.17715882
13953,Antrim Rd,V3R 5H4,10927182,RF,-122.8356091,49.20298545
13959,Laurel Dr,V3T 1A8,10351418,RF,-122.8356756,49.17798416
13960,Brentwood Cr,V3R 5L9,9803882,RF,-122.8360285,49.20150397
13962,Laurel Dr,V3T 1A9,10486348,RF,-122.8356664,49.17766535
13963,96 Ave,V3V 1Z5,10486313,RF,-122.8356756,49.17715839
13965,108 Ave,V3T 2L3,9668195,RF,-122.8350716,49.19903164
13969,Antrim Rd,V3R 5H4,1394380,RF,-122.8353957,49.2031001
13969,Laurel Dr,V3T 1A8,497762,RF,-122.8354694,49.17790722
13970,110 Ave,V3R 1Z1,9065016,RF,-122.8348221,49.20236976
13972,100A Ave,V3T 1K3,10261702,RF,-122.8350663,49.18497323
13975,108 Ave,V3T 2L3,7385307,RF,-122.8347608,49.19903119
13976,Laurel Dr,V3T 1A9,15670813,RF,-122.8353891,49.17761116
13977,Laurel Dr,V3T 1A8,8386943,RF,-122.8351941,49.177839
13979,104 Ave,V3T 1X1,4921801,C-35,-122.8346494,49.19166232
13980,108 Ave,V3T 2L2,5009413,C-4,-122.8345977,49.19866862
13982,110 Ave,V3R 1Z1,9065024,RF,-122.8345041,49.20236976
13987,108 Ave,V3T 2L3,8869308,RF,-122.8344306,49.19903072
13988,100A Ave,V3T 1K3,10261681,RF,-122.8346128,49.18498715
13988,Laurel Dr,V3T 1A9,15670821,RF,-122.8350082,49.17754999
13993,Fraser Hwy,V3T 4E6,28093682,CD,-122.8348249,49.1792836
13931,Fraser Hwy,V3T 4E6,29305900,CD,-122.8369852,49.18018375
9765,140 St,V3T 5S5,17831016,RM-45,-122.8346716,49.17987515
9825,140 St,V3T 5M1,1082205,RM-45,-122.8345918,49.18124052
9889,140 St,V3T 4M4,28612442,CD,-122.8345205,49.18232965
9955,140 St,V3T 4M4,,RF,-122.8344892,49.18301586
9977,138 St,V3T 5E4,23780088,CD,-122.8397834,49.183941
10050,137A St,V3T 5M6,4783808,RM-45,-122.8414027,49.1853831
10232,132 St,V3T 3T7,795453,RM-45,-122.8561657,49.18857336
10282,132 St,V3T 0C4,27978869,CD,-122.8562233,49.18948253
10302,City Parkway,V3T 4Y8,2172275,C-8,-122.8473422,49.18990947
10509,135A St,V3T 4C9,1816390,CD,-122.8471047,49.19354747
10899,University Dr,V3T 5V2,23169231,CD,-122.8512511,49.19992293
13227,Old Yale Rd,V3T 3C5,2428598,RF,-122.8560871,49.18774476
13239,Old Yale Rd,V3T 3C5,27783049,CD,-122.8554317,49.18760899
13322,102A Ave,V3T 5J7,1938711,RM-15,-122.8533913,49.18749458
13360,King George Blvd,V3T 0A2,26542137,CD,-122.8525193,49.20327067
13393,Barker St,V3R 5Y4,27719391,CD,-122.8500986,49.20358364
13528,96 Ave,V3V 0A2,26901099,CD,-122.847862,49.17685603
13678,100 Ave,V3T 0H2,28697120,CD,-122.8437964,49.18405967
13737,96 Ave,V3V 0C6,29313295,CD,-122.842751,49.17720977
13755,102 Ave,V3T 1N9,1309617,RM-45,-122.8409806,49.18796772
13784,101 Ave,V3T 1L4,2290502,RM-45,-122.8403644,49.18593139
13899,Laurel Dr,V3T 0E3,28119339,RM-30,-122.8370304,49.17852776
13909,102 Ave,V3T 5X8,26169495,RM-30,-122.8365679,49.18790532
10694,City Parkway,V3T 4C7,11384310,CHI,-122.8485803,49.19697423
13228,Old Yale Rd,V3T 0K3,29427959,CD,-122.8557368,49.18732583
13402,104 Ave,V3T 1V6,29968018,CD,-122.8507781,49.19148919
9830,Whalley Blvd,V3T 5S7,18980546,RM-70,-122.8416188,49.18191094
10523,University Dr,V3T 5T8,18700365,CD,-122.8511515,49.19356515
10777,University Dr,V3T 0E6,28181212,CD,-122.8510966,49.19836169
13303,Central Ave,V3T 0K6,29522251,CD,-122.8534912,49.19071011
13325,102A Ave,V3T 0J5,29045410,CD,-122.8533376,49.18966973
13353,108 Ave,V3T 5T5,18740138,CD,-122.8524665,49.19939817
13399,104 Ave,V3T 0C9,27925854,CD,-122.8514631,49.19180274
13618,100 Ave,V3T 0A8,27417000,CD,-122.8445419,49.18403746
13880,101 Ave,V3T 5T1,18931839,RM-45,-122.8374313,49.18588172
9644,134 St,V3T 5M3,6477291,RM-70,-122.8510478,49.17786914
9682,134 St,V3T 5L6,5691800,RM-70,-122.8510549,49.17842578
9821,140 St,V3T 5R7,17343445,RM-45,-122.8356819,49.18099265
9979,140 St,V3T 5W2,23530049,CD,-122.8344905,49.18373799
10030,137A St,V3T 5L4,759546,RM-45,-122.8414813,49.18485047
10082,132 St,V3T 5V3,19103930,RM-45,-122.8562547,49.18608416
10128,132 St,V3T 3T5,23761393,CD,-122.8561926,49.18674221
10130,139 St,V3T 4L4,24477591,RM-45,-122.8369091,49.18654545
10157,University Dr,V3T 5L7,1013432,RM-70,-122.8518087,49.18718447
10188,Whalley Blvd,V3T 5J6,1961667,RM-45,-122.8430601,49.18758013
10237,133 St,V3T 0C6,27946347,CD,-122.8546888,49.18872055
10277,City Parkway,V3T 4C3,23209721,CD,-122.8478886,49.18955259
10289,133 St,V3T 0B1,27472892,CD,-122.8544761,49.18977877
10299,University Dr,V3T 0N3,30807956,CD,-122.8505714,49.18977833
10455,University Dr,V3T 0A5,26997398,CD,-122.8511807,49.19240224
10499,University Dr,V3T 0A4,26693518,CD,-122.8511929,49.19282212
10665,139 St,V3T 4L8,23122471,RM-45,-122.8372013,49.19660536
10668,138 St,V3T 5T2,18401589,RM-45,-122.8394169,49.19662568
10720,138 St,V3T 4K5,16916042,RM-45,-122.8394512,49.19751393
10743,139 St,V3T 4L8,15886549,RM-45,-122.8371888,49.19792067
10822,City Parkway,V3T 0C2,25381016,CD,-122.8485709,49.19919231
13245,104 Ave,V3T 1V2,2295229,RM-45,-122.8551981,49.1918379
13277,108 Ave,V3T 0A9,27483223,RM-70,-122.8539066,49.19913991
13316,Old Yale Rd,V3T 5J5,565890,RM-70,-122.8533121,49.18643511
13321,102A Ave,V3T 1P6,27847233,CD,-122.8535333,49.1890025
13339,102A Ave,V3T 0C5,27953386,CD,-122.8526069,49.18902159
13364,102 Ave,V3T 5L8,1014633,RM-70,-122.8517519,49.18785276
13468,King George Blvd,V3T 0H5,28720865,CD,-122.8490794,49.20111624
13475,96 Ave,V3V 1Y8,23047364,CD,-122.8491741,49.17724726
13490,Hilton Rd,V3R 5J4,15921743,RM-45,-122.8484597,49.20272992
13507,96 Ave,V3V 7P3,2174106,RM-70,-122.8480846,49.17828993
13525,96 Ave,V3V 1Y8,2104318,RM-70,-122.8477635,49.17776237
13530,Hilton Rd,V3R 5J4,1204866,RM-45,-122.8475749,49.20214675
13550,Hilton Rd,V3R 5J4,26603462,CD,-122.8468517,49.20164173
13555,Gateway Dr,V3T 0B5,27716384,CD,-122.8499867,49.20132876
13710,102 Ave,V3T 0B6,27440656,CD,-122.8422185,49.18765881
13728,108 Ave,V3T 0G2,28902033,CD,-122.8417749,49.1986708
13733,107A Ave,V3T 0B7,27869890,CD,-122.8415799,49.197635
13789,107A Ave,V3T 0B8,28120507,CD,-122.840424,49.19763141
13798,94A Ave,V3V 1N1,2128322,C-8,-122.8405397,49.17452324
13843,100 Ave,V3T 5P3,9616489,RM-45,-122.8383262,49.18447516
13858,102 Ave,V3T 1P1,1386786,RM-45,-122.8380263,49.18754056
13883,Laurel Dr,V3T 1A8,29127891,CD,-122.8377541,49.17880048
13895,102 Ave,V3T 1P2,13691279,RM-45,-122.8373168,49.18789928
13897,Fraser Hwy,V3T 0G8,28672828,CD,-122.8375723,49.18035905
13910,101 Ave,V3T 1L6,14539799,RM-45,-122.8368621,49.18587488
13955,Laurel Dr,V3T 1A8,18744222,RM-45,-122.8355163,49.1786494
13958,108 Ave,V3T 0B4,27748499,CD,-122.8355507,49.19865422
13837,100 Ave,V3T 5K9,1007751,RM-45,-122.8393771,49.18447778
9655,King George Blvd,V3T 0C7,28015266,CD,-122.8461318,49.17789876
10707,139 St,V3T 0B2,27457214,CD,-122.8371409,49.19710504
10788,139 St,V3T 0A6,26890658,CD,-122.8367079,49.19838636
13226,104 Ave,V3T 1V1,23069686,RM-45,-122.8555519,49.1914976
9865,140 St,V3T 4M4,18770339,RM-45,-122.8345579,49.18173413
13344,102A Ave,V3T 5J7,2034158,RM-70,-122.8526419,49.18871396
13501,96 Ave,V3V 7L9,2172631,RM-70,-122.8490411,49.17778664
9672,134 St,V3T 5L5,912191,RM-70,-122.8498303,49.17807247
13485,Central Ave,V3T 0L8,29572207,CD,-122.8482784,49.19064388
9734,137A St,V3T 4J2,5198267,RF,-122.8416051,49.1795327
9868,Whalley Blvd,V3T 5S8,18728341,RM-70,-122.8409397,49.18326094
10635,KING GEORGE BLVD,V3T 2X6,9723439,,-122.8460416,49.19585067
10553,138A ST,V3T 4L2,7329105,,-122.8387403,49.19436607
10556,138 ST,V3T 4K5,9472401,,-122.8392819,49.19444209
10546,138 ST,V3T 4K5,9472428,,-122.8392843,49.1942777
10550,138A ST,V3T 4L3,2303949,,-122.837945,49.19426535
