longitude,latitude,StationID,Power,Quality,num_measures,Code,recorded_tstamp
-123.134141,49.285124,36082,-119.5748,-20.6805,1,ABD3606836082,05-DEC-2021 21:15:16
-123.179061,49.262448,1070,-39.8359,-11.4704,3,ABC010561070,04-DEC-2021 20:07:50
-123.132142,49.304793,30908,-86.6001,-19.1681,1,ABC3089430908,04-DEC-2021 22:26:57
-123.095842,49.28551,10088,-59.5783,-20.7168,1,ABC1007410088,03-DEC-2021 17:08:46
-123.14525,49.306099,35436,-64.6348,-20.6548,3,ABD35435436,02-DEC-2021 22:14:26
-123.1779,49.262684,315,-73.35,-19.0019,1,ABC00301315,07-DEC-2021 00:03:50
-123.140454,49.299204,30536,-51.5596,-9.5582,3,ABC30530536,06-DEC-2021 17:18:18
-123.090129,49.277489,31240,-60.1805,-6.6586,2,ABC3122631240,03-DEC-2021 14:04:07
-123.150412,49.266895,5497,-53.1281,-10.4828,1,ABD054835497,04-DEC-2021 17:16:48
-123.163086,49.27359,31235,-49.7561,-6.2992,1,ABC3122131235,04-DEC-2021 16:37:57
-123.087061,49.283355,43275,-89.369,-15.8704,2,ABD4326143275,05-DEC-2021 14:26:51
-123.151827,49.263811,35617,-75.7875,-21.1642,1,ABD3560335617,03-DEC-2021 15:17:22
-123.11416,49.285498,30075,-63.9038,-10.4966,1,ABC3006130075,05-DEC-2021 13:19:08
-123.084194,49.27359,5687,-61.039,-18.7051,2,ABD056735687,04-DEC-2021 19:26:55
-123.09153,49.258831,31265,-76.9748,-14.5967,3,ABC3125131265,02-DEC-2021 19:26:46
-123.153823,49.262483,35025,-73.5652,-11.8326,1,ABD3501135025,06-DEC-2021 16:35:03
-123.129682,49.267185,5221,-110.0818,-9.7264,1,ABD052075221,04-DEC-2021 22:27:44
-123.170294,49.259019,31690,-40.5239,-7.3571,2,ABC3167631690,07-DEC-2021 21:05:07
-123.086325,49.273611,498,-71.1668,-14.9453,2,ABC00484498,03-DEC-2021 17:56:13
-123.164815,49.260038,498,-76.3265,-18.5807,1,ABC00484498,03-DEC-2021 17:50:25
-123.098344,49.259131,1485,-92.1212,-20.0804,8,ABC014711485,06-DEC-2021 16:45:33
-123.086016,49.262449,5276,-60.5373,-20.6972,1,ABD05265276,03-DEC-2021 17:07:51
-123.166343,49.269232,35767,-63.6592,-20.3467,1,ABD3575335767,06-DEC-2021 13:32:38
-123.112565,49.281135,31920,-69.3622,-17.8132,2,ABC3190631920,04-DEC-2021 20:27:37
-123.143722,49.293093,1620,-37.3541,-4.7086,2,ABC016061620,03-DEC-2021 00:54:33
-123.103285,49.282353,31095,-57.0824,-9.5583,2,ABC3108131095,03-DEC-2021 12:56:06
-123.102708,49.284486,1567,-56.1746,-12.4424,3,ABC015531567,01-DEC-2021 20:15:15
-123.098549,49.260181,898,-87.9503,-19.7967,1,ABC00884898,03-DEC-2021 18:23:01
-123.151621,49.260041,43745,-78.204,-10.653,1,ABD4373143745,04-DEC-2021 19:59:30
-123.122391,49.263339,30406,-56.9773,-8.157,3,ABC303930406,03-DEC-2021 01:06:30
-123.138726,49.266189,40266,-70.3289,-19.5053,2,ABC402540266,06-DEC-2021 23:17:18
-123.086505,49.266675,36685,-69.229,-19.7969,1,ABD3667136685,07-DEC-2021 21:08:14
-123.097276,49.257458,31501,-84.4776,-23.3383,1,ABC3148731501,03-DEC-2021 13:05:14
-123.084605,49.263387,31359,-54.1118,-22.1465,1,ABC3134531359,03-DEC-2021 00:52:42
-123.085249,49.282019,36285,-76.8052,-15.5483,2,ABD3627136285,05-DEC-2021 01:54:53
-123.162637,49.271818,35413,-85.541,-7.1618,1,ABD3539935413,03-DEC-2021 13:46:24
-123.135548,49.270311,31065,-81.4124,-17.6,2,ABC3105131065,04-DEC-2021 20:13:08
-123.136802,49.306034,10190,-53.5335,-9.3471,2,ABC1017610190,03-DEC-2021 17:14:38
-123.125961,49.28121,43265,-80.0991,-15.1273,2,ABD4325143265,03-DEC-2021 20:42:53
-123.083641,49.26338,5166,-86.7269,-19.9461,2,ABD05155166,03-DEC-2021 15:12:43
-123.130972,49.292983,6016,-49.2945,-17.5506,3,ABD06006016,06-DEC-2021 13:30:35
-123.113431,49.263192,285,-86.1402,-21.2406,1,ABC00271285,06-DEC-2021 22:58:34
-123.102164,49.283497,32006,-61.2636,-18.1987,3,ABC319932006,03-DEC-2021 13:32:37
-123.087243,49.279167,30746,-82.9237,-13.8437,2,ABC307330746,04-DEC-2021 21:28:24
-123.126296,49.297683,30765,-73.051,-19.3397,1,ABC3075130765,01-DEC-2021 21:51:02
-123.13581,49.2681,31149,-56.9031,-11.8311,61,ABC3113531149,02-DEC-2021 18:57:48
-123.119606,49.277672,1436,-68.3402,-7.5968,3,TXU0141436,03-DEC-2021 16:23:46
-123.085302,49.256357,40750,-73.3657,-18.4731,1,ABC4073640750,04-DEC-2021 19:58:48
-123.14853,49.267205,31166,-72.0025,-13.7362,3,ABC311531166,01-DEC-2021 21:16:54
-123.131783,49.273497,31138,-73.4816,-11.7084,1,ABC3112431138,07-DEC-2021 01:52:17
-123.102325,49.279797,568,-78.0974,-17.4693,3,ABC00554568,04-DEC-2021 17:34:31
-123.133961,49.281385,32045,-33.5314,-7.2643,1,ABC3203132045,05-DEC-2021 15:42:15
-123.126326,49.279316,231,-62.3923,-5.119,1,ABC00217231,05-DEC-2021 13:40:29
-123.135269,49.269977,10717,-59.4847,-8.2719,3,ABC1070310717,05-DEC-2021 21:17:48
-123.111674,49.278327,328,-72.1032,-21.7954,1,ABC00314328,04-DEC-2021 21:39:27
-123.156577,49.260119,15185,-92.6626,-19.5424,1,ABD1517115185,03-DEC-2021 18:20:45
-123.178465,49.270295,31265,-80.1945,-12.9477,3,ABC3125131265,05-DEC-2021 15:37:52
-123.112277,49.273553,31115,-74.4465,-21.1964,1,ABC3110131115,03-DEC-2021 14:58:02
-123.108043,49.262135,30480,-74.5622,-12.1646,3,ABC3046630480,04-DEC-2021 19:14:26
-123.161973,49.259283,31586,-66.9125,-12.93,2,ABC315731586,06-DEC-2021 13:34:12
-123.078704,49.271526,28,-62.7894,-20.2095,1,ABC0001428,01-DEC-2021 21:25:59
-123.081264,49.259652,30147,-60.7401,-9.4177,3,ABC3013330147,04-DEC-2021 23:06:12
-123.122954,49.278,35766,-62.0872,-16.9078,4,ABD357535766,01-DEC-2021 20:23:18
-123.116366,49.281359,325,-84.5601,-18.7276,2,ABC00311325,04-DEC-2021 21:40:27
-123.097891,49.284279,43247,-86.6122,-16.7349,1,ABD4323343247,04-DEC-2021 19:22:48
-123.129389,49.283386,36153,-76.3886,-18.0433,1,ABD3613936153,04-DEC-2021 20:20:19
-123.133269,49.288793,43177,-93.8919,-21.4714,1,ABD4316343177,03-DEC-2021 20:02:52
-123.142519,49.290644,40786,-71.7275,-16.9913,3,ABC407740786,08-DEC-2021 22:29:16
-123.126808,49.276747,169,-77.376,-18.5057,2,ABC00155169,04-DEC-2021 16:34:07
-123.115738,49.280229,40250,-87.3502,-12.0143,3,ABC4023640250,05-DEC-2021 00:42:55
-123.117984,49.282406,36585,-55.6996,-12.7719,1,ABD3657136585,04-DEC-2021 13:56:14
-123.141191,49.271223,57066,-80.8523,-18.9324,1,ABC570557066,04-DEC-2021 19:20:54
-123.126551,49.26443,495,-64.2236,-16.3763,1,ABC00481495,03-DEC-2021 16:18:56
-123.129488,49.300884,1406,-54.5532,-5.0264,1,ABC01391406,02-DEC-2021 22:06:36
-123.113872,49.275666,40748,-73.6737,-13.4045,2,ABC4073440748,04-DEC-2021 21:58:51
-123.160212,49.259179,31208,-65.8823,-14.6306,3,ABC3119431208,03-DEC-2021 01:00:49
-123.113122,49.257269,905,-86.4726,-11.3214,1,ABC00891905,03-DEC-2021 15:59:46
-123.13683,49.290989,31336,-38.8571,-11.6832,5,ABC31331336,01-DEC-2021 20:26:11
-123.145809,49.262344,31515,-66.0942,-14.4377,2,ABC3150131515,05-DEC-2021 01:55:00
-123.117182,49.287169,40169,-83.5873,-4.4346,3,ABC4015540169,04-DEC-2021 23:23:31
-123.162195,49.269605,36696,-63.2635,-10.7442,3,ABD366836696,02-DEC-2021 22:47:09
-123.079806,49.26145,6571,-76.7983,-14.7745,1,ABD065576571,03-DEC-2021 00:50:10
-123.137798,49.284657,31967,-66.9385,-14.0949,2,ABC3195331967,03-DEC-2021 01:00:49
-123.134099,49.274319,43575,-67.7759,-20.6087,2,ABD4356143575,04-DEC-2021 21:21:40
-123.111184,49.25939,43123,-85.3467,-15.9145,1,ABD4310943123,03-DEC-2021 01:09:15
-123.140622,49.268819,329,-71.6824,-15.3402,2,ABC00315329,03-DEC-2021 13:04:54
-123.154444,49.262887,50927,-82.6964,-12.0684,1,TXV5091350927,03-DEC-2021 16:23:20
-123.106845,49.262688,10055,-66.2508,-19.8858,1,ABC1004110055,03-DEC-2021 18:27:48
-123.154611,49.26289,30406,-91.2419,-19.7018,1,ABC303930406,03-DEC-2021 15:12:42
-123.10092,49.284,43122,-103.9345,-14.7649,1,ABD4310843122,03-DEC-2021 15:18:05
-123.11212,49.287038,6461,-100.5261,-23.834,1,ABD064476461,05-DEC-2021 13:43:00
-123.081312,49.279581,15716,-76.7151,-22.8511,1,ABD157015716,05-DEC-2021 22:22:51
-123.100992,49.270123,40157,-68.8718,-22.7287,1,ABC4014340157,04-DEC-2021 20:33:00
-123.085297,49.259527,1436,-78.9079,-16.0128,2,TXU0141436,06-DEC-2021 23:24:40
-123.10715,49.264716,32008,-52.1276,-9.1942,2,ABC3199432008,07-DEC-2021 01:48:22
-123.083992,49.269621,6346,-46.6719,-6.4884,3,ABD06336346,02-DEC-2021 23:37:21
-123.12372,49.290356,40269,-69.737,-21.9785,1,ABC4025540269,06-DEC-2021 23:23:27
-123.152557,49.273727,30536,-46.4459,-7.9887,3,ABC30530536,06-DEC-2021 17:18:16
-123.131771,49.292222,40148,-105.0556,-18.7343,1,ABC4013440148,04-DEC-2021 23:22:09
-123.099499,49.261107,32060,-58.5039,-18.262,1,ABC3204632060,03-DEC-2021 14:57:17
-123.107134,49.27711,31447,-85.7574,-20.9434,1,ABC3143331447,06-DEC-2021 16:14:27
-123.142406,49.268101,232,-59.4617,-13.0981,2,ABC00218232,05-DEC-2021 13:21:23
-123.136005,49.266021,31501,-76.6123,-18.4551,1,ABC3148731501,08-DEC-2021 22:29:20
-123.091031,49.263972,43166,-74.231,-14.0691,2,ABD431543166,04-DEC-2021 17:07:27
-123.130818,49.298516,5286,-88.3155,-16.1591,1,ABD05275286,06-DEC-2021 01:28:36
-123.106761,49.265613,30518,-59.4611,-9.2895,2,ABC3050430518,06-DEC-2021 16:07:17
-123.133328,49.259745,35636,-96.308,-17.0633,3,ABD35635636,04-DEC-2021 19:24:38
-123.104202,49.265567,6637,-72.3039,-17.0103,1,ABD066236637,04-DEC-2021 13:47:52
-123.077683,49.274949,30329,-78.5553,-13.0257,2,ABC3031530329,03-DEC-2021 20:05:21
-123.142416,49.287699,43582,-105.512,-23.9416,1,ABD4356843582,04-DEC-2021 22:28:03
-123.146245,49.275582,1436,-41.9053,-8.6299,1,ABC0141436,06-DEC-2021 13:34:46
-123.093267,49.265266,43167,-67.8954,-15.8494,2,ABD4315343167,03-DEC-2021 21:32:57
-123.129367,49.271647,215,-61.4672,-6.4745,1,ABC00201215,03-DEC-2021 21:36:08
-123.139494,49.274645,36076,-59.2287,-8.8977,5,ABD360636076,03-DEC-2021 01:12:12
-123.158634,49.272637,5115,-82.0988,-21.1735,1,ABD051015115,04-DEC-2021 23:28:42
-123.104355,49.26207,31375,-63.2334,-7.9121,2,ABC3136131375,02-DEC-2021 23:27:26
-123.136266,49.288867,6477,-73.0602,-21.958,1,ABD064636477,03-DEC-2021 01:21:47
-123.118366,49.2849,30895,-58.2905,-12.9737,2,ABC3088130895,02-DEC-2021 22:47:37
-123.135185,49.267484,10705,-79.314,-20.0726,1,ABC1069110705,05-DEC-2021 22:41:24
-123.178913,49.264255,36976,-78.0684,-19.9899,2,ABD369636976,01-DEC-2021 21:34:16
-123.080891,49.260554,30400,-67.0413,-9.9588,1,ABC3038630400,03-DEC-2021 12:52:47
-123.114878,49.284679,15187,-66.1869,-14.8837,2,ABD1517315187,04-DEC-2021 17:20:06
-123.118231,49.286846,32296,-75.1304,-20.7957,1,ABC322832296,07-DEC-2021 01:13:14
-123.095868,49.256527,10685,-69.1561,-17.8963,2,ABC1067110685,05-DEC-2021 21:21:47
-123.081427,49.259556,43266,-73.2038,-8.6603,3,ABD432543266,03-DEC-2021 18:24:47
-123.083988,49.270083,5165,-58.1633,-19.1088,2,ABD051515165,01-DEC-2021 17:15:18
-123.179309,49.265127,6527,-60.827,-11.5093,3,ABD065136527,06-DEC-2021 16:19:37
-123.117296,49.287905,10706,-53.9583,-20.0974,2,ABC106910706,06-DEC-2021 23:11:04
-123.113172,49.258703,1479,-59.1023,-10.9873,2,ABC014651479,07-DEC-2021 01:27:40
-123.089637,49.272197,43157,-69.2657,-12.518,5,ABD4314343157,05-DEC-2021 01:50:00
-123.139319,49.266766,279,-81.8419,-13.0396,4,ABC00265279,04-DEC-2021 17:25:47
-123.138645,49.26127,32008,-57.7279,-13.1175,2,ABC3199432008,02-DEC-2021 23:22:51
-123.114918,49.265764,31167,-70.3045,-9.369,3,ABC3115331167,06-DEC-2021 17:35:12
-123.118238,49.288849,10107,-81.9446,-20.4516,1,ABC1009310107,03-DEC-2021 20:07:12
-123.138554,49.263699,5863,-97.2273,-17.0273,1,ABD058495863,06-DEC-2021 17:20:36
-123.116415,49.28492,27,-56.742,-13.9097,3,ABC0001327,01-DEC-2021 20:03:06
-123.1574,49.271018,5326,-82.0703,-21.6549,1,ABD05315326,03-DEC-2021 12:49:24
-123.085881,49.256367,31375,-71.8154,-21.9226,1,ABC3136131375,07-DEC-2021 01:26:45
-123.153129,49.258452,6537,-67.1249,-10.9148,1,ABD065236537,03-DEC-2021 14:02:36
-123.114711,49.28712,2637,-85.2756,-20.1778,1,TXU026232637,03-DEC-2021 16:22:39
-123.175212,49.264193,36712,-112.8149,-19.0376,1,ABD3669836712,06-DEC-2021 01:51:41
-123.118139,49.268753,31715,-69.7622,-19.624,5,ABC3170131715,06-DEC-2021 17:52:17
-123.088196,49.264321,31329,-68.3515,-16.8909,1,ABC3131531329,01-DEC-2021 20:29:41
-123.087166,49.280912,30470,-77.815,-21.1732,1,ABC3045630470,04-DEC-2021 23:31:46
-123.094132,49.262515,31138,-56.6491,-7.2622,3,ABC3112431138,07-DEC-2021 01:51:50
-123.145703,49.260885,266,-74.0616,-21.2874,1,ABC0025266,03-DEC-2021 16:08:47
-123.112329,49.257769,31055,-72.2759,-12.4186,2,ABC3104131055,05-DEC-2021 01:41:02
-123.07833,49.260533,30398,-78.8472,-13.9834,1,ABC3038430398,04-DEC-2021 21:38:40
-123.116015,49.282589,10725,-74.3321,-8.9116,2,ABC1071110725,06-DEC-2021 01:28:37
-123.097861,49.276915,36075,-72.3132,-16.057,7,ABD3606136075,03-DEC-2021 01:15:21
-123.130534,49.26347,43266,-74.1323,-10.3494,2,ABD432543266,03-DEC-2021 18:23:52
-123.091345,49.266779,10186,-72.5442,-8.4279,2,ABC101710186,03-DEC-2021 17:09:02
-123.10256,49.270364,36117,-71.5132,-14.6526,4,ABD3610336117,02-DEC-2021 23:33:19
-123.088919,49.281137,40528,-64.3635,-12.2315,4,ABC4051440528,01-DEC-2021 21:39:52
-123.080873,49.280993,499,-82.6316,-16.2628,4,ABC00485499,03-DEC-2021 17:04:33
-123.115612,49.280313,5285,-69.4535,-11.7662,2,ABD052715285,06-DEC-2021 01:39:12
-123.09767,49.28269,232,-69.3985,-15.6393,3,ABC00218232,05-DEC-2021 14:34:39
-123.081424,49.269813,43177,-100.655,-10.108,3,ABD4316343177,03-DEC-2021 20:55:47
-123.134969,49.270208,36555,-81.2989,-19.3044,1,ABD3654136555,08-DEC-2021 22:25:05
-123.103138,49.258835,1340,-59.8933,-18.3595,1,ABC013261340,05-DEC-2021 16:12:08
-123.094173,49.259305,5355,-71.1143,-22.0299,2,ABD053415355,06-DEC-2021 16:50:35
-123.080582,49.282309,638,-67.3077,-10.6355,3,ABC00624638,04-DEC-2021 19:00:48
-123.151322,49.296429,30535,-89.7471,-17.9869,3,ABC3052130535,06-DEC-2021 16:45:34
-123.094724,49.266806,31275,-48.3965,-5.97,3,ABC3126131275,06-DEC-2021 16:04:48
-123.143437,49.263676,31296,-61.4333,-12.6928,2,ABC312831296,02-DEC-2021 18:55:41
-123.146892,49.275321,1138,-55.5255,-4.5559,3,ABC011241138,03-DEC-2021 16:02:58
-123.106605,49.268481,54706,-85.245,-16.1063,4,ABC546954706,03-DEC-2021 19:22:57
-123.10486,49.263862,30895,-78.6211,-20.1192,1,ABC3088130895,08-DEC-2021 22:29:16
-123.097949,49.256557,21026,-75.3678,-16.0525,2,TXU210121026,03-DEC-2021 18:39:17
-123.150222,49.295878,35362,-86.1816,-22.4148,1,ABD3534835362,07-DEC-2021 01:20:38
-123.164704,49.269206,31566,-79.6522,-9.1894,2,ABC315531566,07-DEC-2021 21:20:18
-123.12185,49.258641,40269,-84.6865,-9.9976,3,ABC4025540269,03-DEC-2021 18:24:47
-123.129863,49.285088,276,-56.456,-20.4127,2,ABC0026276,03-DEC-2021 17:07:47
-123.108855,49.276725,36972,-87.6108,-23.5406,1,ABD3695836972,03-DEC-2021 01:05:11
-123.129953,49.260632,30940,-63.4291,-8.9717,2,ABC3092630940,05-DEC-2021 13:49:05
-123.098402,49.257424,36555,-56.4423,-18.8473,1,ABD3654136555,02-DEC-2021 18:54:18
-123.137893,49.310386,15106,-79.842,-20.47,1,ABD150915106,05-DEC-2021 22:34:07
-123.108954,49.282311,40219,-70.8049,-15.8783,1,ABC4020540219,03-DEC-2021 20:52:50
-123.183491,49.272303,1137,-71.0825,-15.1494,1,ABC011231137,06-DEC-2021 01:47:03
-123.183784,49.268593,1555,-75.488,-20.8797,4,ABC015411555,07-DEC-2021 21:09:44
-123.141625,49.291236,10058,-85.8741,-5.6793,3,ABC1004410058,03-DEC-2021 20:45:20
-123.132938,49.29107,36607,-70.5194,-13.7286,2,ABD3659336607,01-DEC-2021 22:07:46
-123.117181,49.2886,35493,-95.3799,-23.3775,1,ABD3547935493,06-DEC-2021 16:56:34
-123.14746,49.291078,10708,-63.8279,-17.0769,1,ABC1069410708,06-DEC-2021 21:38:48
-123.181717,49.267985,285,-77.1613,-14.9318,3,ABC00271285,05-DEC-2021 22:27:15
-123.1335,49.290225,32297,-54.9284,-12.7693,5,ABC3228332297,08-DEC-2021 22:41:15
-123.134216,49.283277,11429,-67.5806,-6.9172,3,ABC1141511429,03-DEC-2021 19:09:51
-123.128219,49.267176,37185,-87.9063,-10.8436,1,ABD3717137185,03-DEC-2021 19:22:11
-123.136423,49.306467,6347,-69.6438,-23.1073,1,ABD063336347,03-DEC-2021 00:44:38
-123.134464,49.269901,40168,-74.4136,-21.6761,3,ABC4015440168,04-DEC-2021 23:23:18
-123.141197,49.258859,10169,-67.494,-3.5743,1,ABC1015510169,07-DEC-2021 00:08:10
-123.13345,49.261629,10709,-87.546,-22.6487,1,ABC1069510709,06-DEC-2021 01:30:08
-123.141608,49.28434,35423,-71.2863,-12.2379,1,ABD3540935423,03-DEC-2021 12:45:27
-123.147894,49.311266,11430,-73.9081,-19.4738,3,ABC1141611430,03-DEC-2021 19:20:35
-123.101039,49.26104,30515,-63.1434,-14.8003,1,ABC3050130515,02-DEC-2021 20:10:27
-123.13,49.285177,30318,-73.2693,-18.1946,2,ABC3030430318,02-DEC-2021 23:35:34
-123.137883,49.297803,1537,-62.0844,-9.6455,4,ABC015231537,03-DEC-2021 14:43:08
-123.118864,49.287663,225,-55.5999,-9.6307,2,ABC00211225,05-DEC-2021 13:42:59
-123.136183,49.286395,1479,-71.7753,-13.9044,6,ABC014651479,07-DEC-2021 01:16:33
-123.17798,49.260476,32298,-48.0713,-7.6727,1,ABC3228432298,02-DEC-2021 22:58:11
-123.174148,49.259411,11427,-80.7263,-7.8947,2,ABC1141311427,03-DEC-2021 19:09:33
