FULL_ADDRESS,LOCALITY,LONGITUDE,LATITUDE
9466 163 St,SURREY,-122.77043366323186,49.1744415037805
16323 95 Ave,SURREY,-122.76994248780551,49.17521195795051
9384 163A St,SURREY,-122.76885181186097,49.17296044045009
9440 163A St,SURREY,-122.76875777408743,49.174179279339754
16357 94 Ave,SURREY,-122.76875089328715,49.1733893987431
16364 95 Ave,SURREY,-122.76868136924428,49.174734669482504
16395 94 Ave,SURREY,-122.7680189776865,49.173355098676005
9565 164 St,SURREY,-122.76791279802883,49.17613702222229
9381 164 St,SURREY,-122.76790287679765,49.17295215141037
16433 93B Ave,SURREY,-122.76608731935787,49.17303687127185
16328 96 Ave,SURREY,-122.76990467100335,49.1767674424162
16336 96 Ave,SURREY,-122.769654183766,49.17678673284659
16340 96 Ave,SURREY,-122.76939915913296,49.17677821804183
16360 96 Ave,SURREY,-122.7689046986759,49.176772552078944
16510 50 Ave,SURREY,-122.76461419251368,49.09301246326633
16549 Colebrook Rd,SURREY,-122.76353588606074,49.100679844278766
16639 57 Ave,SURREY,-122.76212321678567,49.10674490400049
16682 57A Ave,SURREY,-122.76033345143115,49.10712189015391
16480 60 Ave,SURREY,-122.7656553821588,49.11146167760299
16521 58 Ave,SURREY,-122.76561319083888,49.10826781319331
5872 165 St,SURREY,-122.76559496737026,49.109288485278064
16532 Bell Rd,SURREY,-122.76545465410474,49.108856475964345
16486 60 Ave,SURREY,-122.7654028765495,49.111452752224984
5941 165 St,SURREY,-122.76515542622089,49.11063845655361
5963 165 St,SURREY,-122.76513244755502,49.11102507488402
5957 165 St,SURREY,-122.76512096533298,49.110898141867985
16548 Bell Rd,SURREY,-122.76510717689399,49.10874152719142
16535 59 Ave,SURREY,-122.76507280865992,49.109936607031166
16530 59 Ave,SURREY,-122.76505817627917,49.10969107958723
5970 165 St,SURREY,-122.7648429095773,49.110937236780735
16514 60 Ave,SURREY,-122.76459275295423,49.11145822666074
16528 59A Ave,SURREY,-122.76430133681312,49.11072550922049
16529 59A Ave,SURREY,-122.76429628592007,49.110922240275634
5943 165A St,SURREY,-122.76416337511961,49.110479981711094
5947 165A St,SURREY,-122.76409824711999,49.11071573913977
16539 59A Ave,SURREY,-122.76406370625118,49.11092176519456
5928 165A St,SURREY,-122.76392204557354,49.110323622431345
16558 60 Ave,SURREY,-122.76350842721779,49.11145997393966
16590 Bell Rd,SURREY,-122.76339622217957,49.10813506420071
16566 60 Ave,SURREY,-122.76330907616172,49.1114595654027
16597 59A Ave,SURREY,-122.76273479101165,49.11091507199221
16591 Bell Rd,SURREY,-122.76266391354896,49.10822407962277
16622 59A Ave,SURREY,-122.76201993006751,49.110715310223206
16623 59A Ave,SURREY,-122.76196763368928,49.11091150300407
16630 59A Ave,SURREY,-122.76183567238493,49.11071690925238
16628 60 Ave,SURREY,-122.76154220364879,49.11144996905678
16640 60 Ave,SURREY,-122.76124924714918,49.111445405583325
16650 59A Ave,SURREY,-122.76118675399212,49.11062435212591
16647 Old Mclellan Rd,SURREY,-122.76106216157821,49.109056698267686
6169 165 St,SURREY,-122.76559676578896,49.11415217160886
6216 165 St,SURREY,-122.76508575229884,49.11491273612942
16470 60A Ave,SURREY,-122.76497238156345,49.1121676006766
16476 60A Ave,SURREY,-122.76485656326668,49.11217483016286
6060 165 St,SURREY,-122.7642902279135,49.11249571602639
6051 165A St,SURREY,-122.76371056656326,49.11245121438784
16594 61 Ave,SURREY,-122.76276132640528,49.11325641506318
6223 167 St,SURREY,-122.76044056165681,49.11484513775249
6243 167 St,SURREY,-122.7604357602024,49.11524461830998
16493 63 Ave,SURREY,-122.76545000178281,49.11665821630441
6387 165 St,SURREY,-122.76522910128902,49.118479775417114
6315 165 St,SURREY,-122.76523166216634,49.117035297819754
6363 165 St,SURREY,-122.76522769307569,49.11787627553763
6391 165 St,SURREY,-122.76522427767048,49.11859990602706
16528 63 Ave,SURREY,-122.76446115696488,49.116399047655506
16529 63 Ave,SURREY,-122.76433458267996,49.11665030288948
6369 165A St,SURREY,-122.76370366622677,49.11783371144118
16566 63B Ave,SURREY,-122.7633592681161,49.11786493806649
6329 166 St,SURREY,-122.76266957599015,49.117194882945775
6355 166 St,SURREY,-122.7626256178515,49.117677219109524
6336 166 St,SURREY,-122.76227545354301,49.11730867134088
6358 166 St,SURREY,-122.76223858832385,49.117711142419964
6398 166 St,SURREY,-122.76222749492926,49.11868586840749
6376 166 St,SURREY,-122.76221864030646,49.1182727785781
6370 166 St,SURREY,-122.76219793369235,49.118140750301485
16634 64 Ave,SURREY,-122.76151743258306,49.11875011106128
6337 166A St,SURREY,-122.76150729727635,49.11720363318161
16651 63A Ave,SURREY,-122.76135158144979,49.117354703828745
16663 62A Ave,SURREY,-122.7610843099382,49.11576545560175
16657 63B Ave,SURREY,-122.7608736577074,49.118109601122505
16670 63 Ave,SURREY,-122.76078470924962,49.116371580732704
16678 63 Ave,SURREY,-122.76056518016378,49.11637058503097
16688 62A Ave,SURREY,-122.76050095376155,49.11556454440708
16691 63 Ave,SURREY,-122.76027313506526,49.116629588433746
6859 168 St,SURREY,-122.76519020973956,49.12998729156112
16460 77 Ave,SURREY,-122.76540777743766,49.14271577014368
16624 77 Ave,SURREY,-122.7608838996801,49.141640866842096
16638 77 Ave,SURREY,-122.76071522009296,49.14289707201779
7882 164B St,SURREY,-122.76513102336655,49.14594739282993
16483 78 Ave,SURREY,-122.76512900897562,49.14469931930359
7874 164B St,SURREY,-122.76504397054167,49.14583524819902
16494 78 Ave,SURREY,-122.76456023585801,49.14440209983706
16520 78A Ave,SURREY,-122.76388677555563,49.14525365416994
16538 78 Ave,SURREY,-122.76368367575941,49.14439688284481
16528 78A Ave,SURREY,-122.76364325467208,49.145253244107884
16558 79A Ave,SURREY,-122.76325172075693,49.14658518500984
16588 79A Ave,SURREY,-122.762464235068,49.14658347237464
16585 79A Ave,SURREY,-122.76239847447916,49.14685751500175
16596 79A Ave,SURREY,-122.76219972903323,49.146582836192316
7866 166 St,SURREY,-122.76169369341397,49.145795776801855
16607 78 Ave,SURREY,-122.76164453252662,49.14469869078331
16635 79A Ave,SURREY,-122.76105862520403,49.14677621319118
16655 78A Ave,SURREY,-122.76060182409816,49.1455869118778
7977 166B St,SURREY,-122.76008447355909,49.14743687788569
7969 166B St,SURREY,-122.76008235593908,49.147250938629746
8039 165 St,SURREY,-122.76525787546592,49.14891936453545
8016 165 St,SURREY,-122.76487051438917,49.14856631496806
8047 165A St,SURREY,-122.76367689247087,49.148924855333824
8023 165A St,SURREY,-122.76367422231021,49.148564224504376
16566 80 Ave,SURREY,-122.76292194554962,49.14807539825639
8034 166 St,SURREY,-122.76174286692111,49.14880275970936
16620 80 Ave,SURREY,-122.76144153914122,49.14807332975119
16636 80 Ave,SURREY,-122.76094803027443,49.148071946601554
16658 83 Ave,SURREY,-122.76059314587621,49.1536776079573
8507 166A St,SURREY,-122.76176201282948,49.15737086297896
8485 166A St,SURREY,-122.76176255415152,49.15688537885582
16640 84A Ave,SURREY,-122.76164930186486,49.15613420431848
8500 166A St,SURREY,-122.76137831321917,49.157188991003
8478 166A St,SURREY,-122.76137918052592,49.15675091410178
16640 84 Ave,SURREY,-122.76120418740246,49.15535066742326
16652 85A Ave,SURREY,-122.76108942067675,49.15797126886156
16660 84A Ave,SURREY,-122.76102229833968,49.156212156846266
16658 85A Ave,SURREY,-122.7608183179591,49.15804654050681
16665 84A Ave,SURREY,-122.76070278451694,49.15645941061331
16650 85 Ave,SURREY,-122.7605920256996,49.15730277605998
16653 85 Ave,SURREY,-122.76057787684907,49.1574214866578
16671 84A Ave,SURREY,-122.76045829223942,49.15650684908537
16674 85A Ave,SURREY,-122.76039266556523,49.15805969267269
16670 85 Ave,SURREY,-122.76029606250508,49.15710102354703
16675 84A Ave,SURREY,-122.76026766888,49.156589032009485
16670 84 Ave,SURREY,-122.7602563436002,49.15534109603395
16673 85 Ave,SURREY,-122.76021060034688,49.1575031240676
16686 85A Ave,SURREY,-122.75998147614811,49.15806000903883
16507 86A Ave,SURREY,-122.76517919409517,49.15974357603894
16518 86A Ave,SURREY,-122.76475954876284,49.15946962137491
16558 87A Ave,SURREY,-122.7637367979106,49.16147180212696
16623 86A Ave,SURREY,-122.76162039366399,49.15967719018515
16635 86A Ave,SURREY,-122.7614381567168,49.1597819716103
16638 85B Ave,SURREY,-122.76103717850846,49.15865355836956
8697 166B St,SURREY,-122.76096671457202,49.16072957267236
16672 86A Ave,SURREY,-122.76030610011412,49.159572464712994
8738 166B St,SURREY,-122.76017095868227,49.16120225700599
8837 165 St,SURREY,-122.76495528613356,49.163588304734624
16524 88 Ave,SURREY,-122.76427402885312,49.16265985486928
16550 88 Ave,SURREY,-122.76374092485258,49.1625390172134
8788 166B St,SURREY,-122.75996386676727,49.16239498308052
16468 93A Ave,SURREY,-122.76472756039298,49.17205139241144
16480 93B Ave,SURREY,-122.76468977538667,49.17273901589836
9372 165 St,SURREY,-122.76351484165153,49.172651269740825
9362 165 St,SURREY,-122.76350831528039,49.172443621041694
16500 93A Ave,SURREY,-122.76350316280278,49.17207169562551
16687 92A Ave,SURREY,-122.76006209540974,49.1708086645243
16499 93B Ave,SURREY,-122.76384079622883,49.172976897622654
16532 96 Ave,SURREY,-122.7636185295793,49.17678677123597
10920 166A St,SURREY,-122.76018693108718,49.20127252413682
10906 166A St,SURREY,-122.76018809554394,49.20100302518072
11089 168 St,SURREY,-122.76421077982029,49.20494249147163
11074 168 St,SURREY,-122.76273290115624,49.20451910899264
11070 168 St,SURREY,-122.76248124505798,49.20437997138142
11066 168 St,SURREY,-122.76222958942661,49.20424074416521
11038 168 St,SURREY,-122.760896924255,49.20357502718589
11032 168 St,SURREY,-122.76066241131988,49.203441138349945
11005 168 St,SURREY,-122.76039263238813,49.20270834550339
10949 166A St,SURREY,-122.76027794737661,49.20186811818857
10955 166A St,SURREY,-122.76010508556585,49.20196023199279
5097 168 St,SURREY,-122.756882714145,49.09482644114108
16711 Colebrook Rd,SURREY,-122.75902171001667,49.10066177841545
5355 168 St,SURREY,-122.75686574903207,49.09971806137887
16702 57A Ave,SURREY,-122.75967903324555,49.10710346172872
5784 167 St,SURREY,-122.75909060761873,49.10786199721019
16746 57 Ave,SURREY,-122.75871060461657,49.106339461416596
16733 57A Ave,SURREY,-122.75855642743932,49.107396344050265
16755 57 Ave,SURREY,-122.75823944850205,49.10657573728216
5761 167A St,SURREY,-122.7581257480321,49.10763130796482
5807 168 St,SURREY,-122.75686428812595,49.1079924057223
5780 168 St,SURREY,-122.75638296994894,49.1077604182298
16912 Friesian Dr,SURREY,-122.75551600232185,49.106745055286275
16920 Friesian Dr,SURREY,-122.75523934262297,49.10680545828267
16876 57B Ave,SURREY,-122.75514809880617,49.10774889845666
16718 60 Ave,SURREY,-122.75868207193832,49.11136701504276
16682 Old Mclellan Rd,SURREY,-122.75857328450472,49.11015618834609
16775 60 Ave,SURREY,-122.75785126026224,49.111378524829334
5899 167A St,SURREY,-122.75770821558537,49.10981484347064
16793 60 Ave,SURREY,-122.75748195793606,49.11167704006001
5860 168 St,SURREY,-122.75638262439081,49.108864528157326
16828 60 Ave,SURREY,-122.75605202065509,49.11139884476539
5945 168A St,SURREY,-122.75541677519216,49.110586269050664
16867 57B Ave,SURREY,-122.75526103124112,49.10813216906768
5930 168A St,SURREY,-122.7550945071747,49.110337778155696
16650 61 Ave,SURREY,-122.76004218947804,49.11348643573708
6141 167A St,SURREY,-122.7599006658144,49.113933487904575
6142 167A St,SURREY,-122.7595106156786,49.11391729204299
6221 167A St,SURREY,-122.75919826975529,49.11505961075727
6216 167A St,SURREY,-122.7588564974729,49.1150048329547
16789 60 Ave,SURREY,-122.75832330595904,49.11170795865166
16779 61 Ave,SURREY,-122.75810877631434,49.11349876642122
16781 61 Ave,SURREY,-122.75798903728935,49.11349365703683
16787 61 Ave,SURREY,-122.75761989067037,49.11349135249403
6051 168 St,SURREY,-122.75687838793347,49.11251854822028
16846 61 Ave,SURREY,-122.75533452551208,49.11309747141253
16845 60A Ave,SURREY,-122.75531023875376,49.112465757537514
16863 61 Ave,SURREY,-122.75490122956998,49.11334752451342
16696 63A Ave,SURREY,-122.75998109302505,49.11725740341235
16708 63 Ave,SURREY,-122.75971104126721,49.116366110029
16721 62A Ave,SURREY,-122.75963354733086,49.11578492746405
16716 64 Ave,SURREY,-122.75941763966775,49.11867137304195
6325 167A St,SURREY,-122.75918283909576,49.11708572451747
16726 64 Ave,SURREY,-122.7589776739473,49.11867488384687
6310 167A St,SURREY,-122.75887052096682,49.116803334411514
6326 167A St,SURREY,-122.75886765097512,49.11708470502618
6332 167A St,SURREY,-122.75886629513485,49.11722305212795
6246 167A St,SURREY,-122.75885024529718,49.11553105715871
6276 167A St,SURREY,-122.75884396324946,49.116063129191396
16752 63B Ave,SURREY,-122.75874129373955,49.11795100632622
6233 167B St,SURREY,-122.75810671434557,49.115356515649374
6240 167B St,SURREY,-122.7577881672036,49.11548502150523
6320 167B St,SURREY,-122.75774901849906,49.117205830193754
6355 167B St,SURREY,-122.75764517903569,49.117526865656615
6350 167B St,SURREY,-122.75755073893573,49.11742117779892
16788 64 Ave,SURREY,-122.75732199757635,49.11869123607793
16796 64 Ave,SURREY,-122.75711170273387,49.11868841275744
16794 63 Ave,SURREY,-122.75697538833774,49.11635785345316
16798 63 Ave,SURREY,-122.75684345367402,49.1163511888879
16799 63 Ave,SURREY,-122.75683824747539,49.11660296134367
6327 168 St,SURREY,-122.75680380436826,49.11708864372387
6349 168 St,SURREY,-122.75678060888191,49.117571830125
16680 77 Ave,SURREY,-122.75938015022736,49.14284382888185
16776 77 Ave,SURREY,-122.75753432175368,49.14329990082566
16794 76 Ave,SURREY,-122.7571712361795,49.14196916094845
16920 77A Ave,SURREY,-122.75491159685005,49.1438835913568
16671 78 Ave,SURREY,-122.76002718720811,49.144680259144465
7986 166B St,SURREY,-122.7597716020839,49.147512776423575
7865 167 St,SURREY,-122.75962692573928,49.14575466299825
16705 78 Ave,SURREY,-122.75939227786235,49.144667394088835
7874 167 St,SURREY,-122.75907385944508,49.14583171364792
16722 78 Ave,SURREY,-122.75896831657782,49.144413382874326
16730 79A Ave,SURREY,-122.75890272986182,49.1465378478926
16721 78 Ave,SURREY,-122.75890068475016,49.14470262104373
16741 78A Ave,SURREY,-122.75845426033791,49.14557000596088
7843 167A St,SURREY,-122.75837234524982,49.14529106982304
7954 167A St,SURREY,-122.75817849981503,49.14652931522928
16746 78 Ave,SURREY,-122.75813728480502,49.14440903918602
7836 167A St,SURREY,-122.75786158850764,49.145242685880085
7830 167A St,SURREY,-122.75771521696494,49.14508801956793
7796 168 St,SURREY,-122.75631161640948,49.14446509922016
7777 168A St,SURREY,-122.75531331038404,49.14428579570053
7869 168A St,SURREY,-122.75526394068964,49.14562301307906
16866 78B Ave,SURREY,-122.75493822980108,49.14543881790472
7810 168A St,SURREY,-122.75484006071969,49.1446869654964
7884 168A St,SURREY,-122.75456127522082,49.14596882323235
16705 Fraser Hwy,SURREY,-122.75800969079648,49.14956759468401
16791 Fraser Hwy,SURREY,-122.7571303402984,49.149020600615366
16786 Fraser Hwy,SURREY,-122.75698721018176,49.14792630286345
8152 168 St,SURREY,-122.75624371073415,49.15093883232761
8066 168 St,SURREY,-122.75595740265997,49.149654302581126
16680 83 Ave,SURREY,-122.75985284735955,49.1536783186934
16718 83 Ave,SURREY,-122.75886581983546,49.15368120743722
16726 83 Ave,SURREY,-122.75861909343013,49.153682850845584
8247 167A St,SURREY,-122.75806363082565,49.15270379435799
8356 167A St,SURREY,-122.75776377890297,49.15472458396221
8250 167A St,SURREY,-122.75765517039571,49.152856311012115
8278 167A St,SURREY,-122.75764829356618,49.15325452421869
8353 168 St,SURREY,-122.75698101343514,49.15458921474794
16803 83A Ave,SURREY,-122.7563122516138,49.15465716070037
8262 168 St,SURREY,-122.75625647444302,49.153081583674144
16812 82 Ave,SURREY,-122.7562552392171,49.15213390782577
8282 168 St,SURREY,-122.756245734849,49.15351010309056
16842 82 Ave,SURREY,-122.75545158541719,49.15211232882227
8181 168A St,SURREY,-122.75536467851848,49.15130074970756
8288 168A St,SURREY,-122.75498293545729,49.153456785583515
8222 168A St,SURREY,-122.75498325126215,49.15242032946684
8397 167 St,SURREY,-122.75961205707486,49.15525991805344
8555 167 St,SURREY,-122.75952378268305,49.15840295648288
8515 167 St,SURREY,-122.75940830170495,49.1576926116195
8530 167 St,SURREY,-122.75909152842806,49.15788076693323
16711 85 Ave,SURREY,-122.75894672320196,49.15736466330005
16722 84 Ave,SURREY,-122.75888401979451,49.155353742250064
16741 84A Ave,SURREY,-122.75835124369127,49.15645244285869
16743 84 Ave,SURREY,-122.75835306764236,49.155624138262915
16740 85 Ave,SURREY,-122.75817210639347,49.15702166446266
16752 84A Ave,SURREY,-122.7581459163796,49.15622946362054
8365 167A St,SURREY,-122.75810103542946,49.15490973323706
16751 85A Ave,SURREY,-122.75802156627009,49.15828162178336
16779 84A Ave,SURREY,-122.75730369630827,49.15645213588287
16798 85A Ave,SURREY,-122.75705872162368,49.158060559028705
8503 168 St,SURREY,-122.75698372064194,49.15718441749788
8521 168 St,SURREY,-122.75697945034969,49.15746911683928
16796 84A Ave,SURREY,-122.75691088324862,49.15623073923421
8530 168 St,SURREY,-122.75628504604794,49.15794603492843
8472 168 St,SURREY,-122.75627017272117,49.15675310797567
8549 168A St,SURREY,-122.75562695490704,49.158175470097326
16827 Greenbrook Dr,SURREY,-122.75537001146556,49.15578481697867
16826 Greenbrook Dr,SURREY,-122.75499531497573,49.15562057465013
16848 Greenbrook Dr,SURREY,-122.75483696003808,49.15600083776186
16877 84 Ave,SURREY,-122.75451073023423,49.155575197331714
8567 167 St,SURREY,-122.7595356104294,49.158651526149505
8599 167 St,SURREY,-122.75953005395712,49.15909184377967
16739 86A Ave,SURREY,-122.75808843745901,49.160184487762606
16748 86 Ave,SURREY,-122.75799901401803,49.15904957303889
16757 86 Ave,SURREY,-122.75775460372549,49.15930259892304
16763 86A Ave,SURREY,-122.75738814813074,49.1603150734449
16773 86 Ave,SURREY,-122.75735060627906,49.159302885031885
16788 86 Ave,SURREY,-122.7571717591739,49.15904770058739
16789 86 Ave,SURREY,-122.75694309618203,49.1593031794251
8749 168 St,SURREY,-122.75689365492681,49.16177198871187
8701 168 St,SURREY,-122.75685838767973,49.16111123023414
16855 86A Ave,SURREY,-122.75487212476163,49.160003549245374
16877 87 Ave,SURREY,-122.75478895398152,49.161740483287176
10549 168 St,SURREY,-122.75668175691179,49.19437662338932
16870 104A Ave,SURREY,-122.75444987624937,49.19229877421913
10747 168 St,SURREY,-122.75681088279148,49.19793774354387
